t,x,y,z,vx,vy,vz,ax,ay,az,wx,wy,wz,qw,qx,qy,qz
0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.943628,0.000000,0.000000,0.331007
0.001000,0.000000,0.000000,10.000000,0.000039,0.000031,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.943628,0.000000,0.000000,0.331007
0.002000,0.000000,0.000000,10.000000,0.000157,0.000125,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.003000,0.000001,0.000000,10.000000,0.000352,0.000282,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.004000,0.000001,0.000001,10.000000,0.000626,0.000501,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.005000,0.000002,0.000002,10.000000,0.000978,0.000783,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.006000,0.000004,0.000003,10.000000,0.001409,0.001127,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.007000,0.000005,0.000004,10.000000,0.001918,0.001534,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.008000,0.000008,0.000006,10.000000,0.002505,0.002004,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.009000,0.000011,0.000009,10.000000,0.003170,0.002536,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.010000,0.000015,0.000012,10.000000,0.003914,0.003131,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.011000,0.000020,0.000016,10.000000,0.004735,0.003788,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.012000,0.000025,0.000020,10.000000,0.005636,0.004508,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.013000,0.000032,0.000026,10.000000,0.006614,0.005291,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.014000,0.000040,0.000032,10.000000,0.007671,0.006137,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.015000,0.000049,0.000039,10.000000,0.008806,0.007044,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.016000,0.000059,0.000047,10.000000,0.010019,0.008015,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.017000,0.000070,0.000056,10.000000,0.011310,0.009048,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.018000,0.000083,0.000066,10.000000,0.012680,0.010144,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.019000,0.000097,0.000077,10.000000,0.014128,0.011302,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.020000,0.000112,0.000090,10.000000,0.015654,0.012524,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.021000,0.000130,0.000104,10.000000,0.017259,0.013807,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.022000,0.000149,0.000119,10.000000,0.018942,0.015153,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.023000,0.000169,0.000135,10.000000,0.020703,0.016562,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.024000,0.000192,0.000153,10.000000,0.022542,0.018034,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.025000,0.000216,0.000173,10.000000,0.024460,0.019568,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.026000,0.000243,0.000194,10.000000,0.026456,0.021165,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.027000,0.000271,0.000217,10.000000,0.028530,0.022824,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.028000,0.000302,0.000242,10.000000,0.030683,0.024546,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.029000,0.000335,0.000268,10.000000,0.032913,0.026331,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.030000,0.000370,0.000296,10.000000,0.035222,0.028178,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.031000,0.000408,0.000326,10.000000,0.037610,0.030088,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.032000,0.000448,0.000358,10.000000,0.040075,0.032060,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.033000,0.000490,0.000392,10.000000,0.042619,0.034095,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.034000,0.000536,0.000428,10.000000,0.045241,0.036193,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.035000,0.000584,0.000467,10.000000,0.047942,0.038353,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.036000,0.000634,0.000507,10.000000,0.050720,0.040576,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.943628,0.000000,0.000000,0.331007
0.037000,0.000688,0.000550,10.000000,0.053577,0.042862,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000001,0.943628,0.000000,0.000000,0.331007
0.038000,0.000744,0.000595,10.000000,0.056512,0.045210,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000001,0.943628,0.000000,0.000000,0.331007
0.039000,0.000804,0.000643,10.000000,0.059526,0.047621,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000001,0.943628,0.000000,0.000000,0.331007
0.040000,0.000867,0.000693,10.000000,0.062618,0.050094,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000001,0.943628,0.000000,0.000000,0.331007
0.041000,0.000932,0.000746,10.000000,0.065788,0.052630,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000001,0.943628,0.000000,0.000000,0.331007
0.042000,0.001001,0.000801,10.000000,0.069036,0.055229,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000001,0.943628,0.000000,0.000000,0.331007
0.043000,0.001074,0.000859,10.000000,0.072363,0.057890,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000001,0.943628,0.000000,0.000000,0.331007
0.044000,0.001149,0.000920,10.000000,0.075767,0.060614,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000001,0.943628,0.000000,0.000000,0.331007
0.045000,0.001229,0.000983,10.000000,0.079251,0.063400,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000001,0.943628,0.000000,0.000000,0.331007
0.046000,0.001312,0.001049,10.000000,0.082812,0.066250,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000002,0.943628,0.000000,0.000000,0.331007
0.047000,0.001398,0.001118,10.000000,0.086452,0.069161,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000002,0.943628,0.000000,0.000000,0.331007
0.048000,0.001488,0.001191,10.000000,0.090169,0.072136,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000002,0.943628,0.000000,0.000000,0.331007
0.049000,0.001582,0.001266,10.000000,0.093966,0.075173,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000002,0.943628,0.000000,0.000000,0.331007
0.050000,0.001680,0.001344,10.000000,0.097840,0.078272,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000002,0.943628,0.000000,0.000000,0.331007
0.051000,0.001782,0.001425,10.000000,0.101793,0.081434,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000003,0.943628,0.000000,0.000000,0.331007
0.052000,0.001888,0.001510,10.000000,0.105824,0.084659,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000003,0.943628,0.000000,0.000000,0.331007
0.053000,0.001998,0.001598,10.000000,0.109933,0.087947,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000003,0.943628,0.000000,0.000000,0.331007
0.054000,0.002112,0.001689,10.000000,0.114121,0.091297,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000003,0.943628,0.000000,0.000000,0.331007
0.055000,0.002230,0.001784,10.000000,0.118387,0.094709,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000004,0.943628,0.000000,0.000000,0.331007
0.056000,0.002353,0.001882,10.000000,0.122731,0.098185,0.000000,0.000000,-0.000001,0.000000,-0.000000,0.000000,-0.000004,0.943628,0.000000,0.000000,0.331007
0.057000,0.002480,0.001984,10.000000,0.127153,0.101722,0.000000,0.000000,-0.000001,0.000000,-0.000000,0.000000,-0.000004,0.943628,0.000000,0.000000,0.331007
0.058000,0.002612,0.002089,10.000000,0.131654,0.105323,0.000000,0.000001,-0.000001,0.000000,-0.000000,0.000000,-0.000005,0.943628,0.000000,0.000000,0.331007
0.059000,0.002748,0.002198,10.000000,0.136233,0.108986,0.000000,0.000001,-0.000001,0.000000,-0.000000,0.000000,-0.000005,0.943628,0.000000,0.000000,0.331007
0.060000,0.002889,0.002311,10.000000,0.140890,0.112712,0.000000,0.000001,-0.000001,0.000000,-0.000000,0.000000,-0.000006,0.943628,0.000000,0.000000,0.331007
0.061000,0.003034,0.002428,10.000000,0.145625,0.116500,0.000000,0.000001,-0.000001,0.000000,-0.000000,0.000000,-0.000006,0.943628,0.000000,0.000000,0.331007
0.062000,0.003185,0.002548,10.000000,0.150439,0.120351,0.000000,0.000001,-0.000001,0.000000,-0.000000,0.000000,-0.000007,0.943628,0.000000,0.000000,0.331007
0.063000,0.003340,0.002672,10.000000,0.155331,0.124265,0.000000,0.000001,-0.000001,0.000000,-0.000000,0.000000,-0.000007,0.943628,0.000000,0.000000,0.331007
0.064000,0.003500,0.002800,10.000000,0.160301,0.128241,0.000000,0.000001,-0.000001,0.000000,-0.000000,0.000000,-0.000008,0.943628,0.000000,0.000000,0.331007
0.065000,0.003666,0.002933,10.000000,0.165350,0.132280,0.000000,0.000001,-0.000001,0.000000,-0.000000,0.000000,-0.000009,0.943628,0.000000,0.000000,0.331007
0.066000,0.003836,0.003069,10.000000,0.170477,0.136381,0.000000,0.000001,-0.000002,0.000000,-0.000000,0.000000,-0.000009,0.943628,0.000000,0.000000,0.331007
0.067000,0.004012,0.003210,10.000000,0.175682,0.140545,0.000000,0.000001,-0.000002,0.000000,-0.000000,0.000000,-0.000010,0.943628,0.000000,0.000000,0.331007
0.068000,0.004193,0.003354,10.000000,0.180965,0.144772,0.000000,0.000002,-0.000002,0.000000,-0.000000,0.000000,-0.000011,0.943628,0.000000,0.000000,0.331007
0.069000,0.004379,0.003503,10.000000,0.186327,0.149061,0.000000,0.000002,-0.000002,0.000000,-0.000000,0.000000,-0.000012,0.943628,0.000000,0.000000,0.331007
0.070000,0.004571,0.003657,10.000000,0.191767,0.153413,0.000000,0.000002,-0.000002,0.000000,-0.000000,0.000000,-0.000013,0.943628,0.000000,0.000000,0.331007
0.071000,0.004768,0.003815,10.000000,0.197285,0.157828,0.000000,0.000002,-0.000003,0.000000,-0.000000,0.000000,-0.000013,0.943628,0.000000,0.000000,0.331007
0.072000,0.004971,0.003977,10.000000,0.202881,0.162305,0.000000,0.000002,-0.000003,0.000000,-0.000000,0.000000,-0.000014,0.943628,0.000000,0.000000,0.331007
0.073000,0.005180,0.004144,10.000000,0.208556,0.166845,0.000000,0.000003,-0.000003,0.000000,-0.000000,0.000000,-0.000015,0.943628,0.000000,0.000000,0.331007
0.074000,0.005394,0.004315,10.000000,0.214309,0.171447,0.000000,0.000003,-0.000004,0.000000,-0.000000,0.000000,-0.000017,0.943628,0.000000,0.000000,0.331007
0.075000,0.005614,0.004491,10.000000,0.220140,0.176112,0.000000,0.000003,-0.000004,0.000000,-0.000000,0.000000,-0.000018,0.943628,0.000000,0.000000,0.331007
0.076000,0.005840,0.004672,10.000000,0.226050,0.180840,0.000000,0.000003,-0.000004,0.000000,-0.000000,0.000000,-0.000019,0.943628,0.000000,0.000000,0.331007
0.077000,0.006072,0.004858,10.000000,0.232038,0.185630,0.000000,0.000004,-0.000005,0.000000,-0.000000,0.000000,-0.000020,0.943628,0.000000,0.000000,0.331007
0.078000,0.006311,0.005048,10.000000,0.238104,0.190483,0.000000,0.000004,-0.000005,0.000000,-0.000000,0.000000,-0.000022,0.943628,0.000000,0.000000,0.331007
0.079000,0.006555,0.005244,10.000000,0.244248,0.195398,0.000000,0.000005,-0.000006,0.000000,-0.000000,0.000000,-0.000023,0.943628,0.000000,0.000000,0.331007
0.080000,0.006805,0.005444,10.000000,0.250471,0.200377,0.000000,0.000005,-0.000006,0.000000,-0.000000,0.000000,-0.000024,0.943628,0.000000,0.000000,0.331007
0.081000,0.007062,0.005650,10.000000,0.256772,0.205417,0.000000,0.000005,-0.000007,0.000000,-0.000000,0.000000,-0.000026,0.943628,0.000000,0.000000,0.331007
0.082000,0.007325,0.005860,10.000000,0.263151,0.210521,0.000000,0.000006,-0.000007,0.000000,-0.000000,0.000000,-0.000028,0.943628,0.000000,0.000000,0.331007
0.083000,0.007595,0.006076,10.000000,0.269608,0.215687,0.000000,0.000006,-0.000008,0.000000,-0.000000,0.000000,-0.000029,0.943628,0.000000,0.000000,0.331007
0.084000,0.007871,0.006297,10.000000,0.276144,0.220915,0.000000,0.000007,-0.000009,0.000000,-0.000000,0.000000,-0.000031,0.943628,0.000001,0.000000,0.331007
0.085000,0.008154,0.006523,10.000000,0.282758,0.226206,0.000000,0.000008,-0.000010,0.000000,-0.000000,0.000000,-0.000033,0.943628,0.000001,0.000000,0.331007
0.086000,0.008443,0.006755,10.000000,0.289450,0.231560,0.000000,0.000008,-0.000010,0.000000,-0.000000,0.000000,-0.000035,0.943628,0.000001,0.000000,0.331007
0.087000,0.008739,0.006992,10.000000,0.296221,0.236977,0.000000,0.000009,-0.000011,0.000000,-0.000000,0.000000,-0.000037,0.943628,0.000001,0.000000,0.331007
0.088000,0.009043,0.007234,10.000000,0.303070,0.242456,0.000000,0.000010,-0.000012,0.000000,-0.000000,0.000000,-0.000039,0.943628,0.000001,0.000000,0.331007
0.089000,0.009353,0.007482,10.000000,0.309997,0.247997,0.000000,0.000011,-0.000013,0.000000,-0.000000,0.000000,-0.000042,0.943628,0.000001,0.000000,0.331007
0.090000,0.009670,0.007736,10.000000,0.317002,0.253601,0.000000,0.000011,-0.000014,0.000000,-0.000000,0.000000,-0.000044,0.943628,0.000001,0.000000,0.331007
0.091000,0.009994,0.007995,10.000000,0.324086,0.259268,0.000000,0.000012,-0.000015,0.000000,-0.000000,0.000000,-0.000047,0.943628,0.000001,0.000000,0.331007
0.092000,0.010325,0.008260,10.000000,0.331248,0.264998,0.000000,0.000013,-0.000017,0.000000,-0.000000,0.000000,-0.000049,0.943628,0.000001,0.000000,0.331007
0.093000,0.010663,0.008531,10.000000,0.338488,0.270790,0.000000,0.000014,-0.000018,0.000000,-0.000000,0.000000,-0.000052,0.943628,0.000001,0.000000,0.331007
0.094000,0.011009,0.008807,10.000000,0.345806,0.276645,0.000000,0.000015,-0.000019,0.000000,-0.000000,0.000000,-0.000055,0.943628,0.000001,0.000000,0.331007
0.095000,0.011362,0.009090,10.000000,0.353203,0.282562,0.000000,0.000017,-0.000021,0.000000,-0.000000,0.000000,-0.000058,0.943628,0.000001,0.000000,0.331006
0.096000,0.011723,0.009379,10.000000,0.360678,0.288542,0.000000,0.000018,-0.000022,0.000000,-0.000000,0.000000,-0.000061,0.943628,0.000001,0.000000,0.331006
0.097000,0.012091,0.009673,10.000000,0.368232,0.294585,0.000000,0.000019,-0.000024,0.000000,-0.000000,0.000000,-0.000064,0.943628,0.000001,0.000001,0.331006
0.098000,0.012467,0.009974,10.000000,0.375863,0.300690,0.000000,0.000021,-0.000026,0.000000,-0.000000,0.000000,-0.000068,0.943629,0.000002,0.000001,0.331006
0.099000,0.012851,0.010281,10.000000,0.383573,0.306858,0.000000,0.000022,-0.000028,0.000000,-0.000000,0.000000,-0.000071,0.943629,0.000002,0.000001,0.331006
0.100000,0.013242,0.010594,10.000000,0.391361,0.313088,0.000000,0.000024,-0.000030,0.000000,-0.000000,0.000000,-0.000075,0.943629,0.000002,0.000001,0.331006
0.101000,0.013641,0.010913,10.000000,0.399227,0.319381,0.000000,0.000025,-0.000032,0.000000,-0.000000,0.000000,-0.000079,0.943629,0.000002,0.000001,0.331006
0.102000,0.014049,0.011239,10.000000,0.407172,0.325737,0.000000,0.000027,-0.000034,0.000000,-0.000000,0.000000,-0.000083,0.943629,0.000002,0.000001,0.331006
0.103000,0.014464,0.011571,10.000000,0.415195,0.332155,0.000000,0.000029,-0.000036,0.000000,-0.000000,0.000000,-0.000087,0.943629,0.000002,0.000001,0.331006
0.104000,0.014887,0.011910,10.000000,0.423296,0.338636,0.000000,0.000031,-0.000039,0.000000,-0.000000,0.000000,-0.000091,0.943629,0.000002,0.000001,0.331006
0.105000,0.015319,0.012255,10.000000,0.431476,0.345179,0.000000,0.000033,-0.000042,0.000000,-0.000000,0.000000,-0.000095,0.943629,0.000003,0.000001,0.331006
0.106000,0.015758,0.012607,10.000000,0.439733,0.351785,0.000000,0.000036,-0.000045,0.000000,-0.000000,0.000000,-0.000100,0.943629,0.000003,0.000001,0.331006
0.107000,0.016207,0.012965,10.000000,0.448069,0.358454,0.000000,0.000038,-0.000048,0.000000,-0.000000,0.000000,-0.000105,0.943629,0.000003,0.000001,0.331006
0.108000,0.016663,0.013330,10.000000,0.456484,0.365185,0.000000,0.000041,-0.000051,0.000000,-0.000000,0.000000,-0.000110,0.943629,0.000003,0.000001,0.331006
0.109000,0.017128,0.013702,10.000000,0.464976,0.371979,0.000000,0.000043,-0.000054,0.000000,-0.000000,0.000000,-0.000115,0.943629,0.000003,0.000001,0.331006
0.110000,0.017602,0.014081,10.000000,0.473547,0.378836,0.000000,0.000046,-0.000058,0.000000,-0.000000,0.000000,-0.000120,0.943629,0.000004,0.000001,0.331006
0.111000,0.018084,0.014467,10.000000,0.482196,0.385755,0.000000,0.000049,-0.000062,0.000000,-0.000000,0.000000,-0.000126,0.943629,0.000004,0.000001,0.331006
0.112000,0.018575,0.014860,10.000000,0.490924,0.392737,0.000000,0.000052,-0.000066,0.000000,-0.000000,0.000000,-0.000132,0.943629,0.000004,0.000001,0.331006
0.113000,0.019075,0.015260,10.000000,0.499729,0.399781,0.000000,0.000056,-0.000070,0.000000,-0.000000,0.000000,-0.000138,0.943629,0.000004,0.000002,0.331006
0.114000,0.019583,0.015666,10.000000,0.508613,0.406888,0.000000,0.000059,-0.000074,0.000000,-0.000000,0.000000,-0.000144,0.943629,0.000005,0.000002,0.331006
0.115000,0.020101,0.016081,10.000000,0.517576,0.414058,0.000000,0.000063,-0.000079,0.000000,-0.000000,0.000000,-0.000150,0.943629,0.000005,0.000002,0.331006
0.116000,0.020627,0.016502,10.000000,0.526616,0.421290,0.000000,0.000067,-0.000084,0.000000,-0.000000,0.000000,-0.000157,0.943629,0.000005,0.000002,0.331005
0.117000,0.021163,0.016930,10.000000,0.535735,0.428585,0.000000,0.000071,-0.000089,0.000000,-0.000000,0.000000,-0.000164,0.943629,0.000005,0.000002,0.331005
0.118000,0.021708,0.017366,10.000000,0.544932,0.435943,0.000000,0.000075,-0.000094,0.000000,-0.000000,0.000000,-0.000171,0.943629,0.000006,0.000002,0.331005
0.119000,0.022262,0.017810,10.000000,0.554207,0.443363,0.000000,0.000080,-0.000100,0.000000,-0.000000,0.000000,-0.000178,0.943629,0.000006,0.000002,0.331005
0.120000,0.022826,0.018261,10.000000,0.563561,0.450845,0.000000,0.000085,-0.000106,0.000000,-0.000000,0.000000,-0.000186,0.943629,0.000007,0.000002,0.331005
0.121000,0.023399,0.018719,10.000000,0.572993,0.458391,0.000000,0.000090,-0.000112,0.000000,-0.000000,0.000000,-0.000194,0.943629,0.000007,0.000002,0.331005
0.122000,0.023981,0.019185,10.000000,0.582503,0.465998,0.000000,0.000095,-0.000119,0.000000,-0.000000,0.000000,-0.000202,0.943629,0.000007,0.000003,0.331005
0.123000,0.024574,0.019659,10.000000,0.592092,0.473669,0.000000,0.000101,-0.000126,0.000000,-0.000000,0.000000,-0.000210,0.943629,0.000008,0.000003,0.331005
0.124000,0.025175,0.020140,10.000000,0.601758,0.481402,0.000000,0.000107,-0.000133,0.000000,-0.000000,0.000000,-0.000219,0.943629,0.000008,0.000003,0.331005
0.125000,0.025787,0.020629,10.000000,0.611503,0.489198,0.000000,0.000113,-0.000141,0.000000,-0.000000,0.000000,-0.000228,0.943629,0.000009,0.000003,0.331005
0.126000,0.026408,0.021126,10.000000,0.621327,0.497056,0.000000,0.000119,-0.000149,0.000000,-0.000000,0.000000,-0.000237,0.943629,0.000009,0.000003,0.331005
0.127000,0.027039,0.021631,10.000000,0.631228,0.504977,0.000000,0.000126,-0.000158,0.000000,-0.000000,0.000000,-0.000247,0.943629,0.000010,0.000003,0.331004
0.128000,0.027681,0.022144,10.000000,0.641208,0.512961,0.000000,0.000133,-0.000167,0.000000,-0.000000,0.000000,-0.000257,0.943629,0.000010,0.000004,0.331004
0.129000,0.028332,0.022665,10.000000,0.651266,0.521007,0.000000,0.000141,-0.000176,0.000000,-0.000000,0.000000,-0.000267,0.943629,0.000011,0.000004,0.331004
0.130000,0.028993,0.023195,10.000000,0.661403,0.529115,0.000000,0.000148,-0.000186,0.000000,-0.000000,0.000000,-0.000277,0.943629,0.000011,0.000004,0.331004
0.131000,0.029665,0.023732,10.000000,0.671617,0.537287,0.000000,0.000157,-0.000196,0.000000,-0.000000,0.000000,-0.000288,0.943629,0.000012,0.000004,0.331004
0.132000,0.030347,0.024277,10.000000,0.681910,0.545521,0.000000,0.000165,-0.000207,0.000000,-0.000000,0.000000,-0.000299,0.943629,0.000013,0.000004,0.331004
0.133000,0.031039,0.024831,10.000000,0.692282,0.553817,0.000000,0.000174,-0.000218,0.000000,-0.000000,0.000000,-0.000311,0.943629,0.000013,0.000005,0.331004
0.134000,0.031742,0.025393,10.000000,0.702731,0.562177,0.000000,0.000184,-0.000229,0.000000,-0.000000,0.000000,-0.000323,0.943630,0.000014,0.000005,0.331003
0.135000,0.032455,0.025964,10.000000,0.713259,0.570598,0.000000,0.000193,-0.000242,0.000000,-0.000000,0.000000,-0.000335,0.943630,0.000015,0.000005,0.331003
0.136000,0.033179,0.026543,10.000000,0.723865,0.579083,0.000000,0.000204,-0.000254,0.000000,-0.000000,0.000000,-0.000348,0.943630,0.000016,0.000005,0.331003
0.137000,0.033914,0.027131,10.000000,0.734550,0.587630,0.000000,0.000214,-0.000268,0.000000,-0.000000,0.000000,-0.000361,0.943630,0.000016,0.000006,0.331003
0.138000,0.034659,0.027727,10.000000,0.745312,0.596239,0.000000,0.000225,-0.000282,0.000000,-0.000000,0.000000,-0.000374,0.943630,0.000017,0.000006,0.331003
0.139000,0.035415,0.028332,10.000000,0.756153,0.604911,0.000000,0.000237,-0.000296,0.000000,-0.000000,0.000000,-0.000388,0.943630,0.000018,0.000006,0.331003
0.140000,0.036182,0.028946,10.000000,0.767073,0.613646,0.000000,0.000249,-0.000312,0.000000,-0.000000,0.000000,-0.000402,0.943630,0.000019,0.000007,0.331002
0.141000,0.036960,0.029568,10.000000,0.778070,0.622443,0.000000,0.000262,-0.000327,0.000000,-0.000000,0.000000,-0.000416,0.943630,0.000020,0.000007,0.331002
0.142000,0.037750,0.030199,10.000000,0.789146,0.631303,0.000000,0.000275,-0.000344,0.000000,-0.000000,0.000000,-0.000431,0.943630,0.000021,0.000007,0.331002
0.143000,0.038550,0.030840,10.000000,0.800300,0.640226,0.000000,0.000289,-0.000361,0.000000,-0.000000,0.000000,-0.000447,0.943630,0.000022,0.000008,0.331002
0.144000,0.039362,0.031489,10.000000,0.811533,0.649211,0.000000,0.000303,-0.000379,0.000000,-0.000000,0.000000,-0.000463,0.943630,0.000023,0.000008,0.331002
0.145000,0.040184,0.032147,10.000000,0.822843,0.658259,0.000000,0.000319,-0.000398,0.000000,-0.000000,0.000000,-0.000479,0.943630,0.000025,0.000009,0.331001
0.146000,0.041019,0.032815,10.000000,0.834233,0.667369,0.000000,0.000334,-0.000418,0.000000,-0.000000,0.000000,-0.000496,0.943630,0.000026,0.000009,0.331001
0.147000,0.041864,0.033491,10.000000,0.845700,0.676542,0.000000,0.000351,-0.000438,0.000000,-0.000000,0.000000,-0.000513,0.943630,0.000027,0.000009,0.331001
0.148000,0.042722,0.034177,10.000000,0.857245,0.685778,0.000000,0.000368,-0.000459,0.000000,-0.000000,0.000000,-0.000531,0.943631,0.000028,0.000010,0.331001
0.149000,0.043591,0.034872,10.000000,0.868869,0.695076,0.000000,0.000385,-0.000482,0.000000,-0.000000,0.000000,-0.000549,0.943631,0.000030,0.000010,0.331000
0.150000,0.044471,0.035577,10.000000,0.880572,0.704436,0.000000,0.000404,-0.000505,0.000000,-0.000000,0.000000,-0.000567,0.943631,0.000031,0.000011,0.331000
0.151000,0.045363,0.036290,10.000000,0.892352,0.713860,0.000000,0.000423,-0.000529,0.000000,-0.000000,0.000000,-0.000587,0.943631,0.000033,0.000011,0.331000
0.152000,0.046268,0.037014,10.000000,0.904211,0.723346,0.000000,0.000443,-0.000554,0.000000,-0.000000,0.000000,-0.000606,0.943631,0.000034,0.000012,0.331000
0.153000,0.047184,0.037747,10.000000,0.916148,0.732894,0.000000,0.000464,-0.000580,0.000000,-0.000000,0.000000,-0.000626,0.943631,0.000036,0.000013,0.330999
0.154000,0.048112,0.038489,10.000000,0.928163,0.742505,0.000000,0.000485,-0.000607,0.000000,-0.000000,0.000000,-0.000647,0.943631,0.000037,0.000013,0.330999
0.155000,0.049052,0.039241,10.000000,0.940257,0.752179,0.000000,0.000508,-0.000635,0.000000,-0.000000,0.000000,-0.000669,0.943631,0.000039,0.000014,0.330999
0.156000,0.050005,0.040003,10.000000,0.952429,0.761915,0.000000,0.000531,-0.000664,0.000000,-0.000000,0.000000,-0.000690,0.943631,0.000041,0.000014,0.330998
0.157000,0.050969,0.040775,10.000000,0.964679,0.771714,0.000000,0.000555,-0.000694,0.000000,-0.000000,0.000000,-0.000713,0.943631,0.000043,0.000015,0.330998
